time,open,high,low,close,volume
2026-02-13 10:30:00,66911.7,67116.0,66840.39,67029.95,128.48268
2026-02-13 10:45:00,67029.95,67095.63,66970.73,66977.66,100.57785
2026-02-13 11:00:00,66977.66,67031.03,66847.26,66889.36,82.85725
2026-02-13 11:15:00,66889.35,67013.73,66867.98,66982.6,103.71372
2026-02-13 11:30:00,66982.6,67025.0,66783.38,66997.1,144.76017
2026-02-13 11:45:00,66997.1,67226.66,66965.46,67171.42,157.37951
2026-02-13 12:00:00,67171.41,67177.2,66941.86,66985.84,133.18126
2026-02-13 12:15:00,66985.84,67124.0,66918.38,67097.17,91.44808
2026-02-13 12:30:00,67097.17,67133.99,67034.24,67094.03,81.91847
2026-02-13 12:45:00,67094.03,67212.28,67006.23,67084.0,98.81207
2026-02-13 13:00:00,67084.01,67187.47,66938.0,66969.46,184.32782
2026-02-13 13:15:00,66969.47,67420.0,66969.46,67337.21,381.32817
2026-02-13 13:30:00,67337.21,67615.34,67207.51,67301.39,748.41738
2026-02-13 13:45:00,67301.28,67420.38,67105.48,67274.15,309.99202
2026-02-13 14:00:00,67274.14,67310.61,67130.0,67164.48,136.78741
2026-02-13 14:15:00,67164.48,67399.99,67164.47,67311.84,164.36609
2026-02-13 14:30:00,67311.85,67600.0,66867.47,67331.47,618.59947
2026-02-13 14:45:00,67331.48,68028.45,67331.48,67733.51,804.28547
2026-02-13 15:00:00,67733.51,68598.0,67692.0,68382.0,1001.31756
2026-02-13 15:15:00,68382.01,68899.93,68129.74,68895.88,593.58
2026-02-13 15:30:00,68895.88,69309.8,68718.02,68730.01,861.54661
2026-02-13 15:45:00,68730.01,68800.0,68379.9,68692.12,676.64303
2026-02-13 16:00:00,68692.12,69163.97,68540.83,69052.64,587.74205
2026-02-13 16:15:00,69052.64,69165.11,68831.37,69079.39,463.05776
2026-02-13 16:30:00,69079.39,69482.97,68983.29,69244.96,468.53594
2026-02-13 16:45:00,69244.96,69259.7,68910.07,68954.69,256.35123
2026-02-13 17:00:00,68954.69,69049.75,68636.36,68977.68,247.01141
2026-02-13 17:15:00,68977.67,69150.49,68864.87,68975.97,265.58248
2026-02-13 17:30:00,68975.97,69231.1,68964.5,69126.8,184.66064
2026-02-13 17:45:00,69126.81,69250.25,69018.33,69047.99,224.04223
2026-02-13 18:00:00,69048.0,69220.0,68903.27,69026.03,312.32001
2026-02-13 18:15:00,69026.02,69158.79,68931.39,69069.99,176.2661
2026-02-13 18:30:00,69070.0,69296.65,69016.0,69272.01,239.3104
2026-02-13 18:45:00,69272.01,69411.44,69094.0,69129.99,335.69682
2026-02-13 19:00:00,69129.99,69194.73,68967.5,69165.83,200.92493
2026-02-13 19:15:00,69165.83,69236.33,69005.9,69008.0,137.13712
2026-02-13 19:30:00,69008.0,69126.28,68918.79,68933.8,139.21029
2026-02-13 19:45:00,68933.8,69085.62,68931.9,68938.91,82.77306
2026-02-13 20:00:00,68938.91,68973.35,68805.8,68805.8,124.1176
2026-02-13 20:15:00,68805.81,68917.94,68718.2,68828.52,137.61033
2026-02-13 20:30:00,68828.52,68959.99,68730.59,68846.0,143.23076
2026-02-13 20:45:00,68846.0,68870.38,68683.32,68777.12,150.36981
2026-02-13 21:00:00,68777.13,69034.7,68731.75,69001.15,161.24621
2026-02-13 21:15:00,69001.16,69079.4,68886.4,68903.11,115.81343
2026-02-13 21:30:00,68903.11,68936.48,68806.0,68936.48,75.52243
2026-02-13 21:45:00,68936.82,68939.63,68800.4,68902.48,110.83743
2026-02-13 22:00:00,68902.48,68991.61,68726.4,68737.24,153.64688
2026-02-13 22:15:00,68737.25,68886.05,68737.24,68879.6,98.52212
2026-02-13 22:30:00,68879.6,68903.2,68792.97,68888.01,72.95529
2026-02-13 22:45:00,68888.0,69000.0,68826.0,68995.28,218.91627
2026-02-13 23:00:00,68995.29,69000.0,68841.76,68924.24,83.04143
2026-02-13 23:15:00,68924.24,68991.25,68884.1,68906.01,58.03544
2026-02-13 23:30:00,68906.01,68982.29,68829.2,68850.0,47.73694
2026-02-13 23:45:00,68851.26,68946.0,68829.2,68853.96,72.37691
2026-02-14 00:00:00,68853.97,68899.18,68784.33,68885.45,95.90624
2026-02-14 00:15:00,68885.44,68903.2,68768.56,68903.19,65.94302
2026-02-14 00:30:00,68903.19,69034.7,68886.4,69026.69,101.33707
2026-02-14 00:45:00,69026.68,69137.5,68985.09,69090.24,183.91765
2026-02-14 01:00:00,69090.25,69098.0,68969.83,69092.54,124.495
2026-02-14 01:15:00,69092.53,69108.8,68976.08,69052.53,112.75377
2026-02-14 01:30:00,69052.53,69057.26,68964.5,68980.73,71.59044
2026-02-14 01:45:00,68980.74,69026.65,68921.54,68964.51,35.8508
2026-02-14 02:00:00,68964.51,69006.34,68916.0,68983.3,67.30525
2026-02-14 02:15:00,68983.3,68994.23,68869.61,68907.84,73.79552
2026-02-14 02:30:00,68907.84,68954.0,68865.13,68951.99,50.97524
2026-02-14 02:45:00,68952.0,68953.99,68845.6,68884.21,69.66633
2026-02-14 03:00:00,68884.21,68918.7,68852.0,68911.0,66.01003
2026-02-14 03:15:00,68911.0,68954.78,68860.0,68937.99,79.86148
2026-02-14 03:30:00,68937.99,69000.0,68923.84,68950.46,45.88515
2026-02-14 03:45:00,68950.47,69027.14,68900.0,68981.99,46.63704
2026-02-14 04:00:00,68982.0,68995.11,68869.55,68891.98,94.73904
2026-02-14 04:15:00,68891.99,68926.73,68869.81,68907.99,104.23427
2026-02-14 04:30:00,68907.98,68918.92,68826.8,68852.0,180.47686
2026-02-14 04:45:00,68852.0,68852.0,68789.59,68790.0,110.33574
2026-02-14 05:00:00,68790.01,68891.17,68762.3,68862.04,90.76247
2026-02-14 05:15:00,68862.04,68910.0,68860.87,68876.16,59.6927
2026-02-14 05:30:00,68876.15,68876.2,68792.62,68829.2,71.02207
2026-02-14 05:45:00,68829.2,68850.93,68760.0,68773.42,86.78306
2026-02-14 06:00:00,68773.41,68804.05,68730.13,68783.13,70.5157
2026-02-14 06:15:00,68783.13,68893.99,68783.12,68893.98,210.28989
2026-02-14 06:30:00,68893.98,68914.14,68852.51,68875.77,125.64066
2026-02-14 06:45:00,68875.77,68936.98,68862.49,68936.98,63.99132
2026-02-14 07:00:00,68936.98,68950.0,68900.11,68900.12,91.65447
2026-02-14 07:15:00,68900.11,68964.59,68884.56,68956.92,102.69127
2026-02-14 07:30:00,68956.92,69190.94,68944.03,69181.6,346.77608
2026-02-14 07:45:00,69181.6,69343.0,69130.79,69219.26,378.76819
2026-02-14 08:00:00,69219.27,69780.0,69218.71,69567.06,555.93194
2026-02-14 08:15:00,69567.05,69651.19,69465.67,69495.5,142.24649
2026-02-14 08:30:00,69495.5,69735.61,69470.94,69663.12,200.84665
2026-02-14 08:45:00,69663.12,69870.99,69663.12,69746.2,448.77835
2026-02-14 09:00:00,69746.2,69900.0,69689.0,69716.33,231.06354
2026-02-14 09:15:00,69716.32,69766.33,69566.78,69595.11,124.3633
2026-02-14 09:30:00,69595.1,69769.85,69595.1,69726.97,136.73796
2026-02-14 09:45:00,69726.96,69768.15,69694.1,69714.93,63.19905
2026-02-14 10:00:00,69714.94,69714.94,69590.0,69651.11,109.99129
2026-02-14 10:15:00,69651.11,69664.42,69585.15,69619.98,51.59535
2026-02-14 10:30:00,69619.98,69673.67,69607.8,69607.81,39.59589
2026-02-14 10:45:00,69607.8,69683.8,69607.8,69671.86,56.0728
2026-02-14 11:00:00,69671.86,70164.9,69671.86,70097.89,320.53616
2026-02-14 11:15:00,70097.88,70488.0,69983.55,70194.0,404.35777
2026-02-14 11:30:00,70194.0,70312.6,70062.1,70310.59,297.59614
2026-02-14 11:45:00,70310.58,70560.01,70226.71,70505.74,348.06441
2026-02-14 12:00:00,70505.74,70533.67,70360.58,70488.47,228.34078
2026-02-14 12:15:00,70488.48,70488.48,70300.0,70356.38,172.74348
2026-02-14 12:30:00,70356.38,70369.5,70012.36,70087.52,323.38333
2026-02-14 12:45:00,70087.52,70113.16,69600.0,69640.2,553.72815
2026-02-14 13:00:00,69640.2,69735.46,69398.22,69713.23,316.88343
2026-02-14 13:15:00,69713.23,69771.91,69064.6,69270.67,1703.94553
2026-02-14 13:30:00,69270.68,69577.21,69263.99,69447.99,527.2229
2026-02-14 13:45:00,69448.0,69584.8,69280.0,69460.0,845.70784
2026-02-14 14:00:00,69460.0,69500.0,69208.09,69460.1,904.73738
2026-02-14 14:15:00,69460.09,69633.0,69378.67,69455.6,422.26905
2026-02-14 14:30:00,69455.61,69673.6,69455.6,69673.6,188.14292
2026-02-14 14:45:00,69673.6,69856.7,69589.0,69701.66,164.86325
2026-02-14 15:00:00,69701.66,69798.12,69616.18,69616.19,149.79464
2026-02-14 15:15:00,69616.18,70048.39,69560.0,69874.24,345.6312
2026-02-14 15:30:00,69874.25,69959.4,69772.3,69867.84,126.64144
2026-02-14 15:45:00,69867.83,69897.15,69722.38,69778.28,129.58592
2026-02-14 16:00:00,69778.28,69815.0,69648.0,69687.47,229.03219
2026-02-14 16:15:00,69687.47,69687.48,69326.71,69424.93,267.3688
2026-02-14 16:30:00,69424.92,69661.87,69283.02,69651.11,272.3382
2026-02-14 16:45:00,69651.11,69791.61,69539.26,69755.1,237.93984
2026-02-14 17:00:00,69755.1,69861.0,69609.0,69860.98,281.54993
2026-02-14 17:15:00,69860.99,69930.9,69758.0,69819.16,208.40356
2026-02-14 17:30:00,69819.17,69881.34,69663.46,69784.0,143.80161
2026-02-14 17:45:00,69784.0,69813.89,69683.7,69739.38,52.11891
2026-02-14 18:00:00,69739.38,69856.7,69672.55,69764.0,91.63142
2026-02-14 18:15:00,69764.0,69838.0,69712.78,69742.19,41.38709
2026-02-14 18:30:00,69742.19,69808.95,69683.7,69731.52,84.39882
2026-02-14 18:45:00,69731.53,69792.0,69707.0,69772.31,53.00315
2026-02-14 19:00:00,69772.3,69856.7,69716.05,69755.0,72.83959
2026-02-14 19:15:00,69755.0,69877.58,69619.52,69840.14,109.08578
2026-02-14 19:30:00,69840.13,69900.0,69806.02,69888.92,57.32825
2026-02-14 19:45:00,69888.92,69920.6,69822.0,69873.99,93.05344
2026-02-14 20:00:00,69873.99,69992.45,69805.38,69828.0,130.50052
2026-02-14 20:15:00,69828.0,69912.72,69732.75,69830.88,115.48946
2026-02-14 20:30:00,69830.88,69975.53,69818.01,69954.46,96.5518
2026-02-14 20:45:00,69954.45,70028.59,69949.5,70023.09,91.59305
2026-02-14 21:00:00,70023.1,70250.01,70023.09,70211.82,232.84271
2026-02-14 21:15:00,70211.82,70250.46,69985.94,69997.74,176.11434
2026-02-14 21:30:00,69997.74,70023.95,69668.05,69860.9,185.96519
2026-02-14 21:45:00,69860.9,69935.87,69802.38,69935.86,45.9736
2026-02-14 22:00:00,69935.86,70038.2,69845.96,70006.81,63.02073
2026-02-14 22:15:00,70006.8,70006.81,69781.0,69940.72,66.68921
2026-02-14 22:30:00,69940.72,70033.7,69922.0,69988.09,77.23415
2026-02-14 22:45:00,69988.09,70100.0,69950.0,69959.75,85.9633
2026-02-14 23:00:00,69959.74,70008.0,69905.42,69977.27,63.38141
2026-02-14 23:15:00,69977.26,70020.0,69723.18,69828.09,157.85992
2026-02-14 23:30:00,69828.1,69861.0,69774.92,69816.03,59.00255
2026-02-14 23:45:00,69816.04,69865.38,69772.87,69822.95,56.41926
2026-02-15 00:00:00,69822.94,69864.74,69670.58,69681.93,70.0756
2026-02-15 00:15:00,69681.93,69772.4,69644.75,69695.77,96.17515
2026-02-15 00:30:00,69695.76,69758.0,69628.0,69634.01,68.98048
2026-02-15 00:45:00,69634.0,69798.4,69600.0,69777.07,57.04652
2026-02-15 01:00:00,69777.06,69902.7,69753.8,69902.69,51.07357
2026-02-15 01:15:00,69902.69,69902.69,69450.01,69529.34,161.59554
2026-02-15 01:30:00,69529.34,69670.0,69350.0,69407.22,125.9255
2026-02-15 01:45:00,69407.22,69725.4,69393.69,69717.65,61.60578
2026-02-15 02:00:00,69717.65,69753.9,69477.42,69548.41,91.70693
2026-02-15 02:15:00,69548.41,69622.6,69408.0,69475.48,112.25816
2026-02-15 02:30:00,69475.48,69564.4,69341.27,69510.71,115.70104
2026-02-15 02:45:00,69510.71,69576.0,69437.85,69480.01,55.55332
2026-02-15 03:00:00,69480.0,69595.19,69466.92,69466.92,58.30817
2026-02-15 03:15:00,69466.93,69586.47,69445.6,69445.6,58.49869
2026-02-15 03:30:00,69445.61,69539.58,69251.5,69360.11,246.44502
2026-02-15 03:45:00,69360.12,69990.02,69360.11,69954.5,333.99182
2026-02-15 04:00:00,69954.5,70450.8,69459.35,70424.5,1693.06104
2026-02-15 04:15:00,70424.51,70518.57,70172.29,70198.17,261.19796
2026-02-15 04:30:00,70198.18,70370.4,70190.0,70225.61,176.87583
2026-02-15 04:45:00,70225.62,70342.0,70113.96,70183.99,144.0333
2026-02-15 05:00:00,70184.0,70295.99,70132.54,70205.38,108.88262
2026-02-15 05:15:00,70205.38,70472.43,70170.0,70331.18,250.86639
2026-02-15 05:30:00,70331.18,70422.75,70274.29,70357.27,101.97681
2026-02-15 05:45:00,70357.28,70444.7,70267.6,70267.61,78.73201
2026-02-15 06:00:00,70267.6,70286.88,70184.09,70231.5,98.70455
2026-02-15 06:15:00,70231.5,70531.0,70200.45,70375.97,188.21409
2026-02-15 06:30:00,70375.97,70540.99,70361.18,70370.3,132.21488
2026-02-15 06:45:00,70370.31,70423.86,70292.97,70405.12,86.58199
2026-02-15 07:00:00,70405.12,70439.76,70307.11,70423.67,118.88808
2026-02-15 07:15:00,70423.67,70880.44,70400.0,70674.99,656.34957
2026-02-15 07:30:00,70675.0,70926.42,70595.4,70741.62,413.00452
2026-02-15 07:45:00,70741.62,70828.43,70690.01,70828.42,237.56058
2026-02-15 08:00:00,70828.43,70983.0,70732.01,70741.82,302.98276
2026-02-15 08:15:00,70741.82,70831.27,70568.01,70568.02,168.12805
2026-02-15 08:30:00,70568.01,70608.8,70182.31,70330.24,354.54314
2026-02-15 08:45:00,70330.23,70454.7,70297.38,70446.52,72.72433
2026-02-15 09:00:00,70446.52,70668.0,70388.3,70582.01,119.87959
2026-02-15 09:15:00,70582.02,70628.82,70513.47,70628.82,60.23295
2026-02-15 09:30:00,70628.81,70631.85,70451.26,70504.23,84.94443
2026-02-15 09:45:00,70504.23,70520.1,70370.3,70419.11,69.93429
2026-02-15 10:00:00,70419.12,70461.92,70208.16,70304.38,129.33317
2026-02-15 10:15:00,70304.37,70453.54,70226.55,70433.43,98.00666
2026-02-15 10:30:00,70433.42,70456.86,70300.0,70456.86,81.876
2026-02-15 10:45:00,70456.85,70523.94,70414.04,70427.02,73.0332
2026-02-15 11:00:00,70427.02,70543.14,70410.0,70419.84,49.53656
2026-02-15 11:15:00,70419.84,70477.86,70350.0,70384.09,67.76667
2026-02-15 11:30:00,70384.09,70387.46,70284.59,70362.8,175.8484
2026-02-15 11:45:00,70362.79,70391.88,70267.6,70295.22,164.48398
2026-02-15 12:00:00,70295.22,70322.29,70164.8,70224.74,217.29447
2026-02-15 12:15:00,70224.74,70393.97,70024.48,70370.31,185.64596
2026-02-15 12:30:00,70370.3,70418.48,70154.24,70260.91,80.57465
2026-02-15 12:45:00,70260.91,70260.92,69309.87,69314.21,543.8308
2026-02-15 13:00:00,69314.22,69554.99,69296.26,69511.1,480.46968
2026-02-15 13:15:00,69511.1,69620.06,69015.11,69056.85,419.25608
2026-02-15 13:30:00,69056.86,69169.82,68878.36,68925.99,590.70609
2026-02-15 13:45:00,68926.0,69069.95,68772.2,68930.0,258.86509
2026-02-15 14:00:00,68930.0,69119.91,68845.72,68957.98,279.79818
2026-02-15 14:15:00,68957.98,69094.0,68956.45,69088.5,99.66548
2026-02-15 14:30:00,69088.5,69219.71,68980.0,69167.88,140.34812
2026-02-15 14:45:00,69167.88,69194.0,69050.0,69170.51,109.51399
2026-02-15 15:00:00,69170.51,69255.6,69109.58,69212.57,111.97909
2026-02-15 15:15:00,69212.57,69212.57,68888.0,68894.5,132.7524
2026-02-15 15:30:00,68894.49,69087.31,68888.03,69085.97,122.70966
2026-02-15 15:45:00,69085.97,69108.69,68958.35,69099.99,79.1555
2026-02-15 16:00:00,69100.0,69100.0,68658.0,68987.81,723.0028
2026-02-15 16:15:00,68987.81,69065.5,68760.62,69065.49,533.52631
2026-02-15 16:30:00,69065.49,69096.43,68922.89,69030.69,127.88035
2026-02-15 16:45:00,69030.7,69084.21,69006.26,69017.75,57.68065
2026-02-15 17:00:00,69017.76,69085.22,68956.6,69069.02,78.78879
2026-02-15 17:15:00,69069.01,69069.01,68915.0,68985.99,61.49677
2026-02-15 17:30:00,68985.99,69061.39,68823.05,68823.06,217.07519
2026-02-15 17:45:00,68823.05,68823.05,68203.6,68641.21,837.35143
2026-02-15 18:00:00,68641.21,68748.88,68440.7,68692.8,177.54475
2026-02-15 18:15:00,68692.8,68800.0,68559.92,68559.92,72.13409
2026-02-15 18:30:00,68559.92,68717.6,68274.31,68700.05,1122.16648
2026-02-15 18:45:00,68700.06,68709.68,68348.14,68451.44,1323.52111
2026-02-15 19:00:00,68451.45,68527.65,68000.0,68177.22,2231.76991
2026-02-15 19:15:00,68177.22,68560.84,68102.67,68549.39,327.33198
2026-02-15 19:30:00,68549.4,68551.4,68208.52,68246.4,128.23506
2026-02-15 19:45:00,68246.41,68443.96,68239.84,68286.63,120.01668
2026-02-15 20:00:00,68286.64,68440.14,68120.0,68418.58,149.50535
2026-02-15 20:15:00,68418.57,68490.0,68294.52,68484.94,83.17003
2026-02-15 20:30:00,68484.95,68560.22,68422.85,68509.62,108.35193
2026-02-15 20:45:00,68509.62,68509.62,68396.78,68450.0,58.91548
2026-02-15 21:00:00,68450.0,68770.3,68450.0,68739.03,112.5438
2026-02-15 21:15:00,68739.03,68813.43,68661.46,68789.99,91.70709
2026-02-15 21:30:00,68789.99,68950.16,68730.75,68735.73,103.34114
2026-02-15 21:45:00,68735.73,68933.64,68711.0,68852.01,99.96757
2026-02-15 22:00:00,68852.01,68959.78,68801.69,68801.96,81.7615
2026-02-15 22:15:00,68801.97,69048.0,68801.06,69011.19,88.26302
2026-02-15 22:30:00,69011.19,69078.49,68969.6,69044.29,73.37488
2026-02-15 22:45:00,69044.29,69078.03,68910.27,68999.96,140.67556
2026-02-15 23:00:00,68999.96,68999.96,68319.64,68490.8,223.24007
2026-02-15 23:15:00,68490.81,68665.22,68400.0,68648.11,109.3278
2026-02-15 23:30:00,68648.11,68800.0,68548.02,68682.4,121.11596
2026-02-15 23:45:00,68682.4,68837.1,68670.53,68832.58,67.36362
2026-02-16 00:00:00,68832.59,69006.0,68732.61,68943.37,113.23313
2026-02-16 00:15:00,68943.38,69065.5,68771.85,68850.96,92.97467
2026-02-16 00:30:00,68850.95,68974.42,68754.01,68754.01,62.75147
2026-02-16 00:45:00,68754.01,68950.0,68700.0,68845.81,80.91057
2026-02-16 01:00:00,68845.81,69041.97,68787.08,68865.2,76.16979
2026-02-16 01:15:00,68865.2,68923.33,68663.45,68722.9,56.36293
2026-02-16 01:30:00,68722.89,68773.8,68454.54,68590.12,87.7416
2026-02-16 01:45:00,68590.13,68670.95,68572.97,68630.81,49.80841
2026-02-16 02:00:00,68630.81,68734.0,68472.06,68566.13,158.58063
2026-02-16 02:15:00,68566.12,68574.94,68325.05,68350.51,278.75656
2026-02-16 02:30:00,68350.51,68526.03,68333.9,68458.17,152.96206
2026-02-16 02:45:00,68458.16,68519.4,68243.68,68320.48,93.43475
2026-02-16 03:00:00,68320.49,68450.82,68311.62,68382.12,85.07894
2026-02-16 03:15:00,68382.12,68416.0,68171.92,68182.59,159.78555
2026-02-16 03:30:00,68182.58,68355.27,68143.22,68353.87,141.61361
2026-02-16 03:45:00,68353.86,68463.96,68324.66,68424.82,66.93357
2026-02-16 04:00:00,68424.82,68665.57,68417.17,68640.0,109.14283
2026-02-16 04:15:00,68640.0,68797.61,68625.7,68783.05,121.27391
2026-02-16 04:30:00,68783.05,68817.45,68692.14,68694.83,109.19528
2026-02-16 04:45:00,68694.84,68894.52,68694.83,68870.07,125.59539
2026-02-16 05:00:00,68870.07,68900.0,68463.96,68473.16,128.81667
2026-02-16 05:15:00,68473.17,68524.8,68385.71,68457.98,71.32488
2026-02-16 05:30:00,68457.99,68493.43,68293.28,68340.84,99.99504
2026-02-16 05:45:00,68340.83,68434.29,68333.45,68385.29,53.74769
2026-02-16 06:00:00,68385.29,68441.73,68352.34,68360.38,55.59583
2026-02-16 06:15:00,68360.38,68394.57,68228.76,68348.37,79.74974
2026-02-16 06:30:00,68348.36,68527.8,68336.22,68474.59,64.74367
2026-02-16 06:45:00,68474.58,68476.57,68400.0,68450.8,40.47691
2026-02-16 07:00:00,68450.8,68630.89,68380.0,68611.54,112.83886
2026-02-16 07:15:00,68611.53,68672.59,68539.71,68575.14,72.03535
2026-02-16 07:30:00,68575.14,68646.0,68440.79,68499.12,88.14202
2026-02-16 07:45:00,68499.12,68611.22,68499.11,68587.9,89.18683
2026-02-16 08:00:00,68587.89,68669.77,68548.19,68549.91,63.37659
2026-02-16 08:15:00,68549.9,68746.76,68542.63,68735.38,84.81106
2026-02-16 08:30:00,68735.38,68770.0,68633.89,68766.18,69.90702
2026-02-16 08:45:00,68766.18,68798.7,68681.49,68762.85,83.72428
2026-02-16 09:00:00,68762.86,68959.97,68748.02,68886.01,130.53252
2026-02-16 09:15:00,68886.01,68974.35,68803.35,68964.62,65.70478
2026-02-16 09:30:00,68964.62,69060.77,68876.27,69029.54,156.53385
2026-02-16 09:45:00,69029.54,69046.03,68941.47,68992.71,100.31366
2026-02-16 10:00:00,68992.7,68992.71,68885.44,68945.91,97.93471
2026-02-16 10:15:00,68945.92,68945.92,68690.85,68797.39,118.88142
2026-02-16 10:30:00,68797.39,68933.59,68747.0,68785.32,75.02652
2026-02-16 10:45:00,68785.32,68840.0,68765.47,68798.22,66.84109
2026-02-16 11:00:00,68798.21,68848.49,68470.0,68515.88,141.98145
2026-02-16 11:15:00,68515.88,68686.3,68338.9,68666.03,154.87245
2026-02-16 11:30:00,68666.04,68717.53,68561.09,68585.81,56.19143
2026-02-16 11:45:00,68585.81,68918.22,68585.81,68812.83,142.46226
2026-02-16 12:00:00,68812.84,68983.99,68812.84,68897.93,171.66523
2026-02-16 12:15:00,68897.94,69619.23,68807.54,69505.01,598.21339
2026-02-16 12:30:00,69505.01,69554.74,69298.76,69436.93,409.70128
2026-02-16 12:45:00,69436.93,69848.48,69368.58,69763.24,422.70039
2026-02-16 13:00:00,69763.24,70126.67,69623.75,69662.0,377.04556
2026-02-16 13:15:00,69662.01,69754.97,68520.07,68611.0,538.29601
2026-02-16 13:30:00,68611.01,68899.28,68272.02,68430.65,504.4072
2026-02-16 13:45:00,68430.65,68490.9,68225.0,68395.1,300.87189
2026-02-16 14:00:00,68395.11,68563.56,68260.39,68413.82,289.13529
2026-02-16 14:15:00,68413.81,68647.33,68263.2,68316.81,432.82962
2026-02-16 14:30:00,68316.8,68630.0,68287.35,68504.81,205.69948
2026-02-16 14:45:00,68504.81,68718.3,68290.01,68427.64,164.93601
2026-02-16 15:00:00,68427.64,68607.22,68323.52,68338.8,349.6629
2026-02-16 15:15:00,68338.8,68401.46,68243.06,68243.07,153.12551
2026-02-16 15:30:00,68243.06,68257.28,67294.11,67449.07,1334.85262
2026-02-16 15:45:00,67449.07,67709.99,67360.0,67539.52,310.42919
2026-02-16 16:00:00,67539.53,67838.15,67513.94,67739.99,374.38791
2026-02-16 16:15:00,67739.99,67805.9,67579.0,67777.47,149.52908
2026-02-16 16:30:00,67777.47,67927.66,67609.75,67927.66,192.11928
2026-02-16 16:45:00,67927.65,67974.86,67800.67,67888.7,179.54492
2026-02-16 17:00:00,67888.7,67989.8,67709.82,67749.28,155.0639
2026-02-16 17:15:00,67749.28,67973.04,67600.93,67929.61,147.31745
2026-02-16 17:30:00,67929.61,68074.12,67891.17,68027.23,110.24897
2026-02-16 17:45:00,68027.22,68027.22,67895.46,67951.86,89.13296
2026-02-16 18:00:00,67951.85,68159.79,67913.77,68131.45,108.92738
2026-02-16 18:15:00,68131.45,68245.34,68076.0,68135.43,215.23214
2026-02-16 18:30:00,68135.43,68135.43,67969.84,68002.04,75.9494
2026-02-16 18:45:00,68002.05,68034.3,67830.82,67860.13,206.13896
2026-02-16 19:00:00,67860.13,67983.2,67860.13,67983.2,48.0917
2026-02-16 19:15:00,67983.2,68041.4,67824.91,67970.25,92.82596
2026-02-16 19:30:00,67970.26,68130.0,67970.26,68096.25,66.85348
2026-02-16 19:45:00,68096.24,68105.55,67900.43,67913.43,55.2051
2026-02-16 20:00:00,67913.44,67956.38,67827.11,67954.09,97.78534
2026-02-16 20:15:00,67954.08,68238.55,67920.29,68227.73,108.3361
2026-02-16 20:30:00,68227.73,68286.0,68102.0,68237.99,87.2723
2026-02-16 20:45:00,68238.0,68549.14,68202.3,68530.0,164.19162
2026-02-16 21:00:00,68530.0,68586.69,68427.18,68576.21,155.45388
2026-02-16 21:15:00,68576.2,68625.8,68456.88,68525.99,126.49147
2026-02-16 21:30:00,68525.99,68586.7,68457.3,68546.2,84.02417
2026-02-16 21:45:00,68546.2,68933.85,68465.39,68862.88,168.30473
2026-02-16 22:00:00,68862.89,68890.0,68683.17,68758.71,143.46413
2026-02-16 22:15:00,68758.71,68821.68,68586.69,68601.0,120.96978
2026-02-16 22:30:00,68600.99,68728.27,68515.75,68600.84,214.3405
2026-02-16 22:45:00,68600.84,68672.73,68509.07,68591.02,77.98338
2026-02-16 23:00:00,68591.01,68757.46,68538.57,68741.42,89.08517
2026-02-16 23:15:00,68741.42,68837.1,68648.0,68648.01,69.4437
2026-02-16 23:30:00,68648.01,68734.67,68620.0,68684.87,61.17102
2026-02-16 23:45:00,68684.87,68978.88,68684.87,68892.43,129.25366
2026-02-17 00:00:00,68892.43,68916.24,68750.27,68899.99,120.4423
2026-02-17 00:15:00,68900.0,68930.29,68704.36,68880.59,85.03788
2026-02-17 00:30:00,68880.59,68959.0,68837.01,68865.99,175.48055
2026-02-17 00:45:00,68866.0,69042.74,68838.01,68878.27,95.7307
2026-02-17 01:00:00,68878.27,68996.67,68786.66,68929.57,96.79639
2026-02-17 01:15:00,68929.57,68966.7,68837.0,68865.21,85.31304
2026-02-17 01:30:00,68865.21,68995.82,68825.94,68853.12,92.08474
2026-02-17 01:45:00,68853.13,68886.32,68563.16,68618.11,225.69725
2026-02-17 02:00:00,68618.12,69241.5,68387.2,69124.74,329.38869
2026-02-17 02:15:00,69124.73,69183.98,68988.65,69041.6,127.37356
2026-02-17 02:30:00,69041.6,69083.88,68912.17,68948.06,79.88619
2026-02-17 02:45:00,68948.05,69043.4,68838.48,68838.48,89.00812
2026-02-17 03:00:00,68838.48,68860.68,68638.17,68726.0,130.83279
2026-02-17 03:15:00,68725.99,68762.06,68586.6,68652.0,74.90803
2026-02-17 03:30:00,68651.99,68658.59,68493.64,68564.78,90.12395
2026-02-17 03:45:00,68564.78,68584.35,68470.0,68474.9,71.99212
2026-02-17 04:00:00,68474.9,68621.12,68392.96,68588.01,86.17668
2026-02-17 04:15:00,68588.01,68707.49,68486.08,68603.95,83.52796
2026-02-17 04:30:00,68603.95,68603.95,68288.0,68428.32,103.86432
2026-02-17 04:45:00,68428.33,68499.6,68390.0,68481.67,56.12126
2026-02-17 05:00:00,68481.68,68510.76,68333.31,68346.01,95.65723
2026-02-17 05:15:00,68346.0,68357.35,67940.0,68052.01,280.51458
2026-02-17 05:30:00,68052.0,68196.75,67892.0,68164.65,157.79409
2026-02-17 05:45:00,68164.65,68285.9,68115.2,68245.71,99.11158
2026-02-17 06:00:00,68245.71,68450.19,68242.49,68373.58,90.23371
